Manufacturer,Item,Category,CSI Spec Section,Description,Mounting Type,Unit of Measure,Currency,URL
Claridge,S54X43103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X63103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size S14X63103 Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X83103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X103103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X123103,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Guilford Fabric Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S52X31380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X31380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X41380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X61380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X81380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X101380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X121380,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Fabricork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S52X3TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X3TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X4TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X6TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X8TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X10TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X12TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,S54X16TAN,Tackboard,101123,"Series 5 (Claridge). Claridge whiteboard and tackboard with 5/8"" wide perimeter trim and extruded Z-bar for more concealed mounting. Tan Nucork Tackboards Size 48"" x 192"" Weight 128 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-5_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-4-Hero-768x768.jpg.",Z-bar,EA,USD,https://claridgeproducts.com/product/series-5/
Claridge,Series 8,Visual Display Board,101100,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S82X3LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 24"" x 36"" Weight 21 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X3LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 36"" Weight 42 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X4LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 48"" Weight 56 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X6LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 72"" Weight 84 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X8LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 96"" Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X10LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 120"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X12LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 144"" Weight 168 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X16LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 192"" Weight 224 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S85X6LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 72"" Weight 105 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S85X8LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 96"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S85X10LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 120"" Weight 200 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S85X12LCS,Markerboard,101116,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 144"" Weight 240 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S82X3COR,Tackboard,101123,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 24"" x 36"" Weight 18 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X3COR,Tackboard,101123,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 36"" Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X4COR,Tackboard,101123,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 48"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
Claridge,S84X6COR,Tackboard,101123,"Series 8 (Claridge). Claridge whiteboard and tackboard with 5/16"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 72"" Weight 72 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-8_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Series-8-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-8/
